Date,FIPS,Longitude,Latitude,CO_ppbv,NO_ppbv,NO2_ppbv,NOX_ppbv,SO2_ppbv,ALD2_ppbv,FORM_ppbv,pm25_daily_average,pm25_daily_average_stderr,ozone_daily_8hour_maximum,ozone_daily_8hour_maximum_stderr
2010/10/02,25005613800,-71.09658,41.90334,123.57104,0.3053099999999999,3.79733,4.10264,0.48956,0.47506,0.51772,4.71,1.2799,27.621,4.4287
2010/10/03,25005613800,-71.09658,41.90334,127.1786,0.19258,5.37951,5.5721,1.05265,0.41439,0.5260199999999999,4.166,1.4497,22.219,3.8128
2010/10/04,25005613800,-71.09658,41.90334,93.53508,0.21024,1.94203,2.15227,0.2729,0.24981,0.15912,4.232,1.4068,21.632,3.6088
2010/10/05,25005613800,-71.09658,41.90334,99.94545,0.27989,2.87973,3.15962,0.26354,0.18855,0.11093,3.07,0.978,23.079,3.8748
2010/10/06,25005613800,-71.09658,41.90334,202.58539,5.1253,10.3324,15.4577,0.85455,0.32173,0.15606,2.8710000000000004,1.2141,31.427,4.7592
2010/10/07,25005613800,-71.09658,41.90334,144.75568,0.5437,5.16182,5.70552,0.5071899999999999,0.43582,0.30925,6.041,1.7113,28.452,4.2611
2010/10/08,25005613800,-71.09658,41.90334,131.04838999999998,0.8002600000000001,7.194960000000001,7.99522,1.49084,0.7048300000000001,0.7048399999999999,5.352,1.6428,32.381,4.8597
2010/10/09,25005613800,-71.09658,41.90334,126.75652,0.3364,5.93192,6.26832,1.36936,0.55733,0.91159,6.367000000000001,2.0604,33.74,5.3895
2010/10/10,25005613800,-71.09658,41.90334,154.41086,0.54125,7.90563,8.44688,1.64552,0.5574100000000001,1.12076,5.68,2.4217,37.157,5.7123
2010/10/11,25005613800,-71.09658,41.90334,181.25461,1.39154,9.27901,10.67054,2.02915,0.96982,1.5796,7.737999999999999,1.8005,34.765,6.2369
2010/10/12,25005613800,-71.09658,41.90334,246.77386,7.17473,14.843420000000002,22.01815,1.95834,0.81129,0.87876,7.286,1.8583,26.595,6.065
2010/10/13,25005613800,-71.09658,41.90334,176.12885,1.92288,11.29272,13.2156,1.895,0.5435399999999999,0.66074,6.459,1.6894,27.173,5.8814
2010/10/14,25005613800,-71.09658,41.90334,177.80742,1.92194,12.85934,14.78128,2.13113,0.5815100000000001,0.8878799999999999,6.544,1.5295,33.602,5.577000000000001
2010/10/15,25005613800,-71.09658,41.90334,116.13408,0.3476599999999999,3.98924,4.33689,0.2486699999999999,0.19435,0.08697,1.889,1.2345,31.16,5.2854
2010/10/16,25005613800,-71.09658,41.90334,108.34846,0.17538,2.22499,2.40037,0.25843,0.16607,0.1638099999999999,2.748,1.6527,25.277,4.9353
2010/10/17,25005613800,-71.09658,41.90334,117.68063,0.39637,3.23655,3.63292,1.01131,0.44953,0.63322,5.561,1.6172,36.937,6.5292
2010/10/18,25005613800,-71.09658,41.90334,148.17009,0.88113,7.15882,8.03995,1.76279,0.55301,0.9352,5.5,2.2345,31.995,6.7066
2010/10/19,25005613800,-71.09658,41.90334,169.4679,1.50537,10.26353,11.7689,1.87563,0.5473600000000001,1.1086200000000002,6.622999999999998,2.0755,27.242,5.6445
2010/10/20,25005613800,-71.09658,41.90334,251.37732000000003,2.02442,16.388379999999998,18.4128,4.34851,0.82399,1.59943,11.299,2.471,31.245,5.6573
2010/10/21,25005613800,-71.09658,41.90334,250.27872,1.35299,14.96548,16.31847,3.49171,0.92336,1.17404,10.497,2.2263,30.78,5.3503
2010/10/22,25005613800,-71.09658,41.90334,124.94682,0.4219699999999999,5.34469,5.76667,1.02713,0.27621,0.37351,4.029,1.6941,26.916,4.8853
2010/10/23,25005613800,-71.09658,41.90334,141.58786,0.46741,5.71496,6.18237,1.40351,0.33358,0.52556,5.8870000000000005,2.0857,28.948,5.1065
2010/10/24,25005613800,-71.09658,41.90334,178.72876000000002,0.73109,8.89,9.62109,2.0843700000000003,0.4959199999999999,1.04709,6.712999999999999,1.9558,22.698,5.1458
2010/10/25,25005613800,-71.09658,41.90334,186.97922,2.24493,9.83716,12.08209,3.15239,0.56748,0.67004,11.845,2.3535,32.69,6.1627
2010/10/26,25005613800,-71.09658,41.90334,114.64784,0.4404899999999999,4.31874,4.7592300000000005,2.2529,0.42507,0.32256,8.198,1.5087,31.64,5.0101
2010/10/27,25005613800,-71.09658,41.90334,103.76189,0.2008,4.660159999999999,4.86096,2.34609,0.26315,0.17568,6.746,2.1444,28.305,5.1865
2010/10/28,25005613800,-71.09658,41.90334,152.45757,1.06305,7.72336,8.78641,2.11296,0.60168,0.40005,6.684,1.9611,34.57,6.1859
2010/10/29,25005613800,-71.09658,41.90334,136.54672,0.5294800000000001,5.99637,6.52585,1.1377,0.36496,0.37172,3.907,1.1868,18.848,4.4306
2010/10/30,25005613800,-71.09658,41.90334,127.91933,0.32408,4.14807,4.47215,1.2655299999999998,0.26857,0.34856,5.1,1.8646,32.492,4.7526
2010/10/31,25005613800,-71.09658,41.90334,151.59381000000002,0.3534199999999999,4.01531,4.36874,2.36318,0.47425,0.81794,5.765,1.8112,29.926,4.7943
2010/11/01,25005613800,-71.09658,41.90334,122.37169,0.47693,3.50169,3.97861,0.5916,0.20477,0.3311699999999999,2.609,1.0709,23.641,4.96
2010/11/02,25005613800,-71.09658,41.90334,175.79716000000002,1.2380799999999998,8.80215,10.04022,1.21158,0.32765,0.5785899999999999,6.443,2.4624,27.711,5.3467
2010/11/03,25005613800,-71.09658,41.90334,209.86115,1.6624,13.62667,15.28907,3.40464,0.4743699999999999,1.04779,10.11,3.3135,23.77,5.617000000000001
2010/11/04,25005613800,-71.09658,41.90334,144.63608,0.31645,9.36397,9.68042,0.80923,0.24283,0.2419199999999999,6.497999999999998,1.8718,34.569,7.0895
2010/11/05,25005613800,-71.09658,41.90334,209.50139,1.84582,11.74549,13.59131,1.35931,0.38834,0.26021,4.059,1.6506,30.37,6.0211
2010/11/06,25005613800,-71.09658,41.90334,299.79956,2.58315,18.81371,21.39687,1.08535,0.41911,0.33258,6.211,2.1792,13.538,3.7618
2010/11/07,25005613800,-71.09658,41.90334,195.01262,0.4213,9.53842,9.95972,1.24244,0.3619199999999999,0.18011,4.931,1.2838,25.899,4.5895
2010/11/08,25005613800,-71.09658,41.90334,146.68739,0.24186,4.82115,5.06301,0.30357,0.14537,0.07449,2.908,1.3488,28.519,4.7531
2010/11/09,25005613800,-71.09658,41.90334,172.52539,0.8420799999999999,9.36278,10.20485,0.38976,0.15489,0.07139,2.798,1.6229,26.432,4.9024
2010/11/10,25005613800,-71.09658,41.90334,132.66959,0.35439,5.84157,6.19596,0.49107,0.13683,0.09053,3.939,1.5147,28.961,5.6995
2010/11/11,25005613800,-71.09658,41.90334,107.74258,0.20176,2.2831,2.48486,0.4136,0.1185,0.15077,5.2810000000000015,2.6332,29.937,5.5645
2010/11/12,25005613800,-71.09658,41.90334,151.94098,1.1933200000000002,7.759810000000001,8.95313,1.28417,0.2901,0.51972,5.613,2.52,33.458,6.2788
2010/11/13,25005613800,-71.09658,41.90334,264.95996,2.18499,20.36878,22.55377,2.16399,0.56401,0.6756,10.016,2.9749,27.2,5.2566
2010/11/14,25005613800,-71.09658,41.90334,238.54277,2.00944,12.51385,14.5233,1.17833,0.44973,0.51674,12.928,4.709,30.889,5.3303
2010/11/15,25005613800,-71.09658,41.90334,186.6564,1.13521,12.20936,13.34458,1.19866,0.35912,0.49112,11.327,3.9918,28.724,6.0479
2010/11/16,25005613800,-71.09658,41.90334,339.88611000000003,6.336069999999999,25.83365,32.16972,1.33096,0.45718,0.53554,11.292,2.1618,33.34,5.9484
2010/11/17,25005613800,-71.09658,41.90334,153.19253999999998,0.39263,5.96707,6.3597,0.71542,0.34278,0.1796,3.862,1.5754,38.574,6.9693
2010/11/18,25005613800,-71.09658,41.90334,142.06521999999998,0.48403,5.61463,6.09866,1.03249,0.25971,0.30649,5.174,1.8755,32.472,6.678
2010/11/19,25005613800,-71.09658,41.90334,167.75284,0.61797,8.914660000000001,9.53263,1.35687,0.38279,0.74833,5.644,1.6743,23.683000000000003,5.8175
2010/11/20,25005613800,-71.09658,41.90334,204.02438,1.1366,10.87185,12.00844,2.65752,0.49198,1.05434,10.314,2.7614,24.459,5.5101
2010/11/21,25005613800,-71.09658,41.90334,142.80518999999998,0.3059199999999999,5.08561,5.39153,1.27101,0.2403699999999999,0.48776,4.839,1.9188,26.936,5.3395
2010/11/22,25005613800,-71.09658,41.90334,143.17533999999998,0.366,6.47395,6.8399600000000005,1.58696,0.2577,0.2399099999999999,8.619,1.7658,35.25,6.2588
2010/11/23,25005613800,-71.09658,41.90334,215.37851,0.5867,8.04424,8.630930000000001,1.22234,0.56701,0.3236699999999999,14.45,2.7625,35.261,6.0745
2010/11/24,25005613800,-71.09658,41.90334,175.64153000000002,1.54339,7.83,9.37339,0.4766399999999999,0.26583,0.19116,3.678,1.8335,32.402,5.5365
2010/11/25,25005613800,-71.09658,41.90334,163.4558,0.47606,5.09359,5.56965,1.17762,0.23684,0.53763,5.65,1.7435,28.578000000000007,4.9588
2010/11/26,25005613800,-71.09658,41.90334,198.62924,0.46101,8.37613,8.83714,1.7966400000000002,0.34738,0.4756899999999999,7.483,2.6915,27.792,5.6193
2010/11/27,25005613800,-71.09658,41.90334,165.75,0.55491,6.28117,6.836069999999999,1.73089,0.32163,0.48076,8.908999999999997,2.9365,27.22,5.4949
2010/11/28,25005613800,-71.09658,41.90334,149.26408,0.43792,4.74589,5.18381,1.08516,0.2460699999999999,0.53346,5.04,1.7604,27.683000000000003,4.578
2010/11/29,25005613800,-71.09658,41.90334,257.42883,1.97285,13.58341,15.55626,2.51493,0.49762,1.12993,12.379,3.5371,23.479,5.0437
2010/11/30,25005613800,-71.09658,41.90334,197.17374,1.03712,11.87469,12.91181,1.86725,0.31606,0.6279399999999999,10.655,4.3126,31.636,6.7463
2010/12/01,25005613800,-71.09658,41.90334,118.73567,0.18358,4.30276,4.48634,0.4334699999999999,0.07749,0.0875799999999999,4.721,1.6709,36.378,7.4724
2010/12/02,25005613800,-71.09658,41.90334,180.33234,1.25674,8.69727,9.95401,1.5073,0.24449,0.22361,6.648,2.8573,19.138,5.6822
2010/12/03,25005613800,-71.09658,41.90334,193.21109,1.30662,9.53966,10.84628,2.4469,0.34044,0.47189,6.15,2.6598,17.79,6.3868
2010/12/04,25005613800,-71.09658,41.90334,181.15659,0.5382,7.3005,7.8387,1.59257,0.28393,0.26091,4.605,1.8263,23.82,7.1072
2010/12/05,25005613800,-71.09658,41.90334,155.42862,0.46735,5.65306,6.12041,2.2057,0.30305,0.70822,4.863,2.6625,23.578000000000007,6.0695
2010/12/06,25005613800,-71.09658,41.90334,141.62164,0.5045,4.64823,5.1527400000000005,1.40705,0.18025,0.37842,3.3360000000000003,1.5435,26.133000000000006,6.4643
2010/12/07,25005613800,-71.09658,41.90334,131.44806,0.42727,4.40155,4.82882,1.23634,0.1315599999999999,0.22605,3.686,1.6653,28.391,6.6095
2010/12/08,25005613800,-71.09658,41.90334,151.75204,0.4338399999999999,6.4513,6.88514,1.6871,0.18457,0.5070399999999999,4.723,2.0608,31.731,7.7393
2010/12/09,25005613800,-71.09658,41.90334,155.75116,0.4669399999999999,5.97858,6.44552,1.84642,0.20006,0.5230100000000001,5.849,2.6689,27.977,6.3689
2010/12/10,25005613800,-71.09658,41.90334,227.84018,1.57874,12.95602,14.53476,5.80281,0.39897,0.8295799999999999,10.232,2.7154,23.993,6.0835
2010/12/11,25005613800,-71.09658,41.90334,245.51859,2.73526,14.93746,17.67272,4.16676,0.3926699999999999,0.62654,22.805,5.5113,25.302,5.7577
2010/12/12,25005613800,-71.09658,41.90334,235.89792000000003,2.5239,11.89149,14.41539,2.60845,0.3101,0.58128,13.458,3.6536,39.921,6.7586
2010/12/13,25005613800,-71.09658,41.90334,204.77048,3.5637,11.24716,14.81087,1.20372,0.14388,0.15748,5.528,2.0928,35.58,7.487999999999999
2010/12/14,25005613800,-71.09658,41.90334,164.86192,0.72738,6.45621,7.1836,0.76561,0.14801,0.15539,3.881,1.636,28.621,7.0861
2010/12/15,25005613800,-71.09658,41.90334,131.76134,0.34543,2.97667,3.3221,0.56195,0.11872,0.12379,3.78,1.9441,29.968000000000004,6.622999999999999
2010/12/16,25005613800,-71.09658,41.90334,201.41693,1.46545,9.10758,10.57303,2.67331,0.2767699999999999,0.41662,8.978,2.3826,29.43,6.9493
2010/12/17,25005613800,-71.09658,41.90334,333.75061,6.30272,20.25943,26.56215,4.55914,0.58044,1.0829,18.597,5.1610000000000005,24.614,6.0981
2010/12/18,25005613800,-71.09658,41.90334,341.34955,8.00344,18.20364,26.20708,4.27619,0.60854,0.9305,18.054,3.7799,19.773,5.5084
2010/12/19,25005613800,-71.09658,41.90334,419.84515,9.55216,21.27562,30.82778,4.66705,0.6734600000000001,1.30885,21.374,3.1561,24.638,5.5227
2010/12/20,25005613800,-71.09658,41.90334,245.59917,1.19187,12.07375,13.265629999999998,1.47085,0.30421,0.23583,11.271,3.2473,29.021,6.4822
2010/12/21,25005613800,-71.09658,41.90334,153.21837,0.51735,4.44338,4.96073,0.73097,0.1858,0.12178,5.444,2.0861,27.044,6.5138
2010/12/22,25005613800,-71.09658,41.90334,172.13243,0.8426799999999999,6.73486,7.577539999999999,1.25808,0.23198,0.1314,4.5680000000000005,1.5118,26.955,6.8261
2010/12/23,25005613800,-71.09658,41.90334,151.07504,0.4559399999999999,5.19638,5.65232,0.56888,0.11995,0.1146599999999999,4.145,1.8988,28.482,6.7273
2010/12/24,25005613800,-71.09658,41.90334,161.34323,0.55078,5.40409,5.95487,1.68756,0.22433,0.24631,5.527,2.4846,30.271,6.2594
2010/12/25,25005613800,-71.09658,41.90334,234.46518,2.71563,11.57541,14.29104,5.64166,0.45825,0.79838,11.931,3.1695,25.128,5.3233
2010/12/26,25005613800,-71.09658,41.90334,324.61743,9.03561,16.120929999999998,25.15654,2.31536,0.3725199999999999,0.45375,9.796,2.7084,34.107,6.1279
2010/12/27,25005613800,-71.09658,41.90334,124.79771,0.4171899999999999,2.46688,2.88406,0.65922,0.08185,0.14128,2.765,1.5878,38.184,7.1819
2010/12/28,25005613800,-71.09658,41.90334,132.35339,0.4914699999999999,3.48173,3.9732,0.93902,0.12547,0.34467,3.0610000000000004,1.3666,36.417,6.6496
2010/12/29,25005613800,-71.09658,41.90334,210.4455,2.40066,10.88404,13.28471,2.96611,0.3351099999999999,0.79797,8.556000000000001,2.5559,26.766,5.1917
2010/12/30,25005613800,-71.09658,41.90334,298.17746,5.66639,18.49964,24.16603,4.11971,0.50531,1.35633,20.231,4.2669,21.222,4.6058
2010/12/31,25005613800,-71.09658,41.90334,385.047,12.8059,24.04309,36.849,5.24136,0.59811,1.10456,29.197,5.5734,14.638,4.1038
2010/01/01,25005630400,-71.33408,41.95458,520.13281,22.53746,26.18664,48.72411,3.20488,0.34188,0.56784,23.841,6.3407,24.79,5.2119
2010/01/02,25005630400,-71.33408,41.95458,186.67052,0.95084,7.13775,8.08859,0.92396,0.19057,0.24908,6.274,2.2538,30.393,6.4576
2010/01/03,25005630400,-71.33408,41.95458,125.5715,0.51573,2.56045,3.07618,0.73648,0.11712,0.27209,4.125,1.5836,28.092,5.9166
2010/01/04,25005630400,-71.33408,41.95458,163.27673,1.90622,6.79298,8.69919,1.28015,0.19514,0.49816,3.912,1.5893,27.525,7.0735
2010/01/05,25005630400,-71.33408,41.95458,205.85077,2.77884,11.73578,14.51462,2.08417,0.30516,0.89223,4.669,1.8064,23.254,6.6081
2010/01/06,25005630400,-71.33408,41.95458,194.7468,2.98314,10.50343,13.48657,1.36514,0.29531,0.50345,4.699,1.9642,25.276,6.6306
2010/01/07,25005630400,-71.33408,41.95458,219.0744,3.1002,11.26315,14.36335,1.771,0.33132,0.53943,4.013,1.7059,28.097,6.3375
2010/01/08,25005630400,-71.33408,41.95458,278.41943,5.28238,15.79258,21.07496,3.4527,0.47115,1.30289,7.472,2.0341,24.574,6.0419
2010/01/09,25005630400,-71.33408,41.95458,191.43851,0.90201,6.898289999999999,7.8003,1.28126,0.26127,0.4116,4.949,1.9788,33.027,7.8346
2010/01/10,25005630400,-71.33408,41.95458,210.07333,0.8897200000000001,7.58577,8.475489999999999,2.46996,0.34031,0.60693,6.419,2.7872,33.479,7.1337
2010/01/11,25005630400,-71.33408,41.95458,316.74237,5.50275,15.24588,20.74863,4.18865,0.5499,1.5226,17.051,3.5329,27.085,7.2687
2010/01/12,25005630400,-71.33408,41.95458,263.11908,2.88,13.09247,15.97248,2.73181,0.47897,0.92899,10.735,3.4806,29.447,6.9609
2010/01/13,25005630400,-71.33408,41.95458,210.21234,2.5283,10.09484,12.62313,1.99967,0.28912,0.78185,7.146,2.8065,32.301,7.1922
2010/01/14,25005630400,-71.33408,41.95458,438.6748,14.17321,22.29155,36.46476,5.24125,0.78937,1.43482,19.599,3.972,17.77,5.7723
2010/01/15,25005630400,-71.33408,41.95458,416.03662,18.455820000000003,23.63749,42.09331,5.02026,0.64832,0.98779,19.179,4.0299,21.489,6.5174
2010/01/16,25005630400,-71.33408,41.95458,259.36295,3.18304,14.091679999999998,17.274720000000002,2.46396,0.4394399999999999,0.64677,10.148,2.8069,32.092,8.0187
2010/01/17,25005630400,-71.33408,41.95458,257.38467,2.5144,13.32416,15.83856,3.07915,0.50856,0.80324,13.532,2.6757,30.541,6.7304
2010/01/18,25005630400,-71.33408,41.95458,186.98523,1.2837,8.8746,10.1583,0.6996600000000001,0.15237,0.13663,4.627,2.3746,31.34800000000001,6.6941
2010/01/19,25005630400,-71.33408,41.95458,333.13528,9.75718,26.21224,35.96942,3.5952900000000003,0.37129,0.7179800000000001,14.947,3.5306,16.762999999999998,5.3538
2010/01/20,25005630400,-71.33408,41.95458,370.08746,12.3886,23.55408,35.94268,3.54471,0.46946,0.91306,10.178,2.6166,19.875,4.5101
2010/01/21,25005630400,-71.33408,41.95458,287.02341,8.108139999999999,14.07461,22.18275,3.37088,0.5338,1.17188,10.927,2.5524,24.016,5.603
2010/01/22,25005630400,-71.33408,41.95458,302.0321,6.50943,17.04214,23.55157,2.99018,0.57577,1.24288,13.225,2.8083,23.051,5.542000000000001
2010/01/23,25005630400,-71.33408,41.95458,241.16434,2.87266,12.58161,15.45428,2.83918,0.43782,0.769,12.414,2.714,29.091,5.6527
2010/01/24,25005630400,-71.33408,41.95458,364.61023,6.653760000000001,17.54759,24.20135,6.0499,0.77263,2.41675,20.396,4.0597,28.281,5.3749
2010/01/25,25005630400,-71.33408,41.95458,165.88263,0.42986,9.53043,9.9603,1.15335,0.12108,0.1715,5.05,1.8794,37.935,5.7232
2010/01/26,25005630400,-71.33408,41.95458,216.50067,3.49442,10.89267,14.38709,1.54093,0.30387,0.29953,5.565,1.6918,23.165,5.5511
2010/01/27,25005630400,-71.33408,41.95458,267.66443,5.1567,13.5373,18.694000000000003,2.86463,0.45591,0.69022,7.252000000000002,1.8662,21.672,5.553999999999999
2010/01/28,25005630400,-71.33408,41.95458,344.43027,6.841889999999999,21.02579,27.86768,4.45015,0.6147199999999999,1.59292,12.921,2.975,34.536,5.8152
2010/01/29,25005630400,-71.33408,41.95458,145.73647,0.6448,3.29497,3.93977,0.66889,0.12459,0.18249,4.226,1.3893,35.73900000000001,6.1882
2010/01/30,25005630400,-71.33408,41.95458,150.86047,0.66491,3.17295,3.83786,1.12044,0.1690299999999999,0.3996699999999999,7.021,1.8497,32.976,5.6186
2010/01/31,25005630400,-71.33408,41.95458,204.77432,0.76964,6.948230000000001,7.71787,2.56908,0.32849,0.67653,6.722,2.5568,35.49,5.4799
2010/02/01,25005630400,-71.33408,41.95458,278.75861000000003,1.66247,12.91201,14.57448,3.5732,0.50831,1.55968,9.394,2.3893,33.542,7.0203
2010/02/02,25005630400,-71.33408,41.95458,276.54163,3.4542,15.41784,18.87204,3.5241,0.44473,1.30055,10.902,2.9330000000000003,30.901,6.8958
2010/02/03,25005630400,-71.33408,41.95458,482.99323,13.93514,27.15811,41.09325,5.17631,0.77382,1.96296,20.109,3.583,24.878,5.7831
2010/02/04,25005630400,-71.33408,41.95458,264.18362,4.71879,11.85119,16.569979999999997,1.34555,0.27375,0.52136,7.792999999999998,2.2208,36.403,6.1427
2010/02/05,25005630400,-71.33408,41.95458,263.37637,3.73623,13.88605,17.62228,3.32795,0.41896,1.2877299999999998,7.5070000000000014,2.4635,35.409,5.8507
2010/02/06,25005630400,-71.33408,41.95458,221.60107,1.3756700000000002,9.62604,11.00171,2.36641,0.25531,0.47693,6.3420000000000005,2.2471,32.954,5.9314
2010/02/07,25005630400,-71.33408,41.95458,177.29875,0.59116,4.30626,4.897419999999999,1.49449,0.2237199999999999,0.35299,4.339,1.7267,35.501,5.3438
2010/02/08,25005630400,-71.33408,41.95458,178.09868,0.9054,5.59551,6.50092,1.2255,0.2197,0.61101,3.585,1.8209,32.046,5.0993
2010/02/09,25005630400,-71.33408,41.95458,228.99152,4.81492,9.79172,14.60664,2.13403,0.32074,0.92566,6.489,1.9679,29.931,5.16
2010/02/10,25005630400,-71.33408,41.95458,339.54492,8.7519,19.87321,28.62511,3.73139,0.5365,1.38775,10.747,2.4724,35.338,5.834
2010/02/11,25005630400,-71.33408,41.95458,172.20911,1.23321,6.48191,7.71512,1.24061,0.2011,0.35512,4.348,1.6619,36.826,6.1038
2010/02/12,25005630400,-71.33408,41.95458,199.61473,1.54111,10.0255,11.56661,1.81501,0.28756,0.7603800000000001,4.621,1.7877,41.753,6.7492
2010/02/13,25005630400,-71.33408,41.95458,207.58408,1.08382,9.48573,10.56955,2.33423,0.35363,1.0974700000000002,4.617,1.7547,36.526,6.2889
2010/02/14,25005630400,-71.33408,41.95458,153.22455,0.54578,3.62269,4.16847,1.15591,0.21516,0.29759,3.642,1.5179,36.668,5.3621
2010/02/15,25005630400,-71.33408,41.95458,209.26762,1.55857,8.54387,10.10244,2.36595,0.35108,0.61006,8.081,2.4449,35.963,5.4201
2010/02/16,25005630400,-71.33408,41.95458,430.5498,12.77061,27.66786,40.43847,4.04969,0.57227,0.91114,12.537,2.4298,29.79,5.1523
2010/02/17,25005630400,-71.33408,41.95458,205.21643,2.02462,8.92515,10.94977,1.2429,0.23635,0.37178,7.638,2.0019,28.257,5.6909
2010/02/18,25005630400,-71.33408,41.95458,186.21756,1.52623,8.920010000000001,10.44624,0.94565,0.2484,0.31167,3.552,1.5399,35.181999999999995,5.7812
2010/02/19,25005630400,-71.33408,41.95458,174.65971000000002,1.23263,6.88852,8.12115,1.40236,0.204,0.35855,2.383,1.0954,34.109,5.7127
2010/02/20,25005630400,-71.33408,41.95458,175.7393,0.88786,6.70202,7.58988,1.69263,0.26249,0.45097,4.252,2.0647,35.591,5.7943
2010/02/21,25005630400,-71.33408,41.95458,172.50705,0.4869199999999999,5.2793,5.76623,1.55642,0.2499199999999999,0.6265,4.093999999999999,2.0947,38.571,5.4681
2010/02/22,25005630400,-71.33408,41.95458,187.87531,1.37284,7.30537,8.67821,1.82603,0.27701,0.64973,5.0280000000000005,1.7619999999999998,33.239000000000004,5.3034
2010/02/23,25005630400,-71.33408,41.95458,252.58929,2.47087,14.98257,17.45344,2.2362,0.31335,0.6410399999999999,6.308,1.8835,32.051,5.8147
2010/02/24,25005630400,-71.33408,41.95458,196.03044,0.71154,6.973789999999999,7.685339999999999,0.5743699999999999,0.08511,0.11731,3.563,1.5389,33.313,6.103
2010/02/25,25005630400,-71.33408,41.95458,250.40857000000003,1.43369,14.81732,16.25101,1.47154,0.15574,0.22435,4.392,1.3811,38.671,6.1285
2010/02/26,25005630400,-71.33408,41.95458,176.33493,1.03272,6.3521,7.384819999999999,0.98226,0.12107,0.12638,5.408,1.6121,25.363000000000003,4.8194
2010/02/27,25005630400,-71.33408,41.95458,252.35712,4.05124,13.62181,17.67306,2.08695,0.25519,0.39339,9.489,2.2734,23.008000000000006,4.807
2010/02/28,25005630400,-71.33408,41.95458,311.13849,4.98076,15.217020000000002,20.19778,2.70264,0.45391,0.72756,13.958,2.4903,28.261,5.1175
2010/03/01,25005630400,-71.33408,41.95458,193.05888,0.7378600000000001,6.48274,7.2206,0.5157,0.23823,0.17443,3.458,1.6477,37.404,4.1039
2010/03/02,25005630400,-71.33408,41.95458,217.5145,2.1747400000000003,10.69242,12.86716,0.90408,0.22784,0.24289,4.706,1.6687,37.026,4.4745
2010/03/03,25005630400,-71.33408,41.95458,187.33116,0.95535,8.105369999999999,9.06072,0.5377,0.1771,0.2283,4.045,1.223,38.648,4.9526
2010/03/04,25005630400,-71.33408,41.95458,176.04641999999998,0.78496,7.05319,7.83815,0.35602,0.15089,0.14928,3.253,1.3237,37.699,4.4025
2010/03/05,25005630400,-71.33408,41.95458,197.11345,1.33683,9.60135,10.93818,0.61547,0.17941,0.20517,4.934,1.8067,40.115,4.5557
2010/03/06,25005630400,-71.33408,41.95458,245.44009,1.85068,13.39109,15.24177,2.16119,0.38783,0.76545,4.609,1.4738,46.49100000000001,5.2327
2010/03/07,25005630400,-71.33408,41.95458,231.86826,0.90043,9.15469,10.05512,2.2641400000000003,0.5057,1.29088,7.869,2.4449,53.587,4.8464
2010/03/08,25005630400,-71.33408,41.95458,248.59148,1.7896900000000002,10.47558,12.26528,2.66132,0.54435,1.06782,9.08,2.7459,49.917,6.0360000000000005
2010/03/09,25005630400,-71.33408,41.95458,236.78191,2.50624,11.80861,14.31485,1.71895,0.4732,0.86903,7.931,1.9563,44.965,5.4558
2010/03/10,25005630400,-71.33408,41.95458,348.88635,7.05017,23.12216,30.172320000000003,3.07011,0.63851,1.67018,8.213,2.0696,40.908,4.9551
2010/03/11,25005630400,-71.33408,41.95458,307.29456,3.81695,21.48307,25.30002,2.58255,0.47844,0.8662,8.775,2.0899,38.046,4.8871
2010/03/12,25005630400,-71.33408,41.95458,205.02415,0.97755,10.04916,11.02671,1.36301,0.2614599999999999,0.47071,5.134,1.8635,45.437,4.6715
2010/03/13,25005630400,-71.33408,41.95458,149.35596,0.23836,2.89954,3.1379,0.2954199999999999,0.10712,0.0953,3.652,1.2586,44.231,4.4997
2010/03/14,25005630400,-71.33408,41.95458,146.58575,0.18461,1.88441,2.06902,0.1136,0.04535,0.0292699999999999,1.942,0.8812,43.994,4.3272
2010/03/15,25005630400,-71.33408,41.95458,154.2084,0.34712,3.3197300000000003,3.66685,0.14398,0.05023,0.03896,2.999,1.0057,43.469,4.589
2010/03/16,25005630400,-71.33408,41.95458,215.13461,2.7196700000000003,10.2394,12.95906,1.0133,0.27303,0.40862,6.274,1.7833,43.518,5.092
2010/03/17,25005630400,-71.33408,41.95458,360.83066,7.253760000000001,25.34065,32.59441,2.98672,0.71796,1.29011,9.809,2.5607,45.795,6.077000000000001
2010/03/18,25005630400,-71.33408,41.95458,261.38025,2.92858,15.69643,18.62501,2.74598,0.69876,1.35829,7.06,1.7719,51.463,5.4301
2010/03/19,25005630400,-71.33408,41.95458,334.75323,8.21134,21.37056,29.58191,4.14227,0.90232,1.6508900000000002,11.636,2.7291,53.974,5.0222
2010/03/20,25005630400,-71.33408,41.95458,451.65668,9.41421,29.93823,39.35244,3.71273,1.14181,1.27381,11.96,2.5499,57.396,5.8433
2010/03/21,25005630400,-71.33408,41.95458,230.60582,0.49832,9.53419,10.03251,1.24058,0.58878,0.4456199999999999,9.86,1.6562,38.804,4.2258
2010/03/22,25005630400,-71.33408,41.95458,250.58939,2.72868,13.81065,16.53932,1.6072,0.36214,0.35286,14.403,2.679,35.686,4.6945
2010/03/23,25005630400,-71.33408,41.95458,283.35037,3.14114,18.17793,21.31907,0.63037,0.20005,0.14719,2.495,1.0563,32.728,4.1215
