start_date,o3_avg,pm25_avg,o3_max,pm25_max,o3_min,pm25_min,o3_stddev,pm25_stddev
2010-04-04,47.43377327919006,12.319533785184218,70.3942947387695,22.8707637786865,30.6132278442383,6.02547073364258,13.270069874541235,4.309786463253991
2010-05-08,55.21389389038086,8.314258108536398,62.3559875488281,16.1539611816406,51.3440361022949,3.62605690956116,2.799498190074963,4.46662764240768
2010-04-06,48.090451836586006,26.441698670387265,87.5790786743164,52.0736999511719,12.4249067306519,12.8355312347412,26.23825177299867,13.783975704449002
2010-08-18,44.42613403002422,12.235470255215965,64.5523300170898,16.3812217712402,23.47802734375,6.15152835845947,15.63327835381041,3.6816185721043486
2010-03-05,36.118420362472534,10.577784319718676,43.8768310546875,13.4649219512939,31.2874164581299,7.58114099502563,3.595850887537128,1.6173796387940407
2010-07-22,58.20018243789672,6.712977190812427,70.8070907592773,12.2331304550171,47.5097770690918,3.88394451141357,6.445488964773901,2.9309768920242565
2010-03-03,23.78096545476124,16.07320948441824,39.8496513366699,43.1028327941895,3.50056507159024E-5,4.34280443191528,14.836639012418013,12.702635896531197
2010-06-13,49.438680092493684,12.522265831629431,65.5612411499023,23.4396839141846,26.8632469177246,5.65078544616699,13.227724660380346,6.115464061347498
2010-12-05,25.470144351323444,8.60453081130982,34.9625587463379,14.4107313156128,13.8347797393799,4.15574598312378,7.199841353483813,3.688405941626704
2010-09-19,48.58117691675822,9.497495909531908,73.9090728759766,12.460428237915,23.8646545410156,7.52098417282104,16.099873330842673,1.2267072608555853
2010-07-27,38.75813605388006,8.387876232465109,64.3865814208984,15.0262727737427,1.75539183616638,5.15016460418701,22.587316672931756,3.1757607970250312
2010-04-08,62.017106691996254,11.73775235811869,76.0387725830078,15.1175498962402,45.1936798095703,9.49515151977539,8.743855614790933,1.6534022838237536
2010-03-11,44.86933708190918,14.572298129399613,55.2746658325195,21.1381797790527,32.352294921875,8.622802734375,7.32311864790976,4.618863648303958
2010-02-15,26.7658969561259,20.99773899714152,34.6248245239258,29.1188850402832,19.0873355865479,14.1833152770996,5.312300576726296,4.818042917709585
2010-09-23,54.27851514021555,19.177279790242505,97.0669250488281,35.038013458252,6.24646854400635,12.9747676849365,29.51862304261342,7.264067309900191
2010-07-18,50.428203662236534,10.241733829180399,66.7983703613281,14.8034887313843,23.4215106964111,7.75561904907227,14.273135157528335,2.3644617936439936
