start_date,o3_avg,pm25_avg,o3_max,pm25_max,o3_min,pm25_min,o3_stddev,pm25_stddev
2010-06-06,56.49563789367676,10.388640711704896,70.7070465087891,13.7619018554688,33.999568939209,3.5069305896759,11.457479174863384,3.074205588324338
2010-04-12,50.31559244791666,9.135996679464975,64.5458908081055,19.2621479034424,37.3418121337891,5.10351896286011,9.382930591280394,4.296605616865688
2010-01-02,21.33501251041888,15.493109107017522,28.3849544525146,27.1407489776611,0.669694781303406,8.50465106964111,7.721002104894479,5.964673578208438
2010-08-27,47.21436794598898,5.240432242552438,72.6571350097656,10.0761566162109,26.0679416656494,3.1364312171936,14.900259586101852,1.690622400184526
2010-03-20,47.622403701146446,32.299850225448616,71.610221862793,49.4965515136719,23.1021919250488,17.9273338317871,16.084759450862794,10.964170699055895
2010-07-12,72.68816916147868,6.371699392795563,81.5790634155273,8.24436473846436,53.442268371582,4.57643985748291,8.439232595059671,1.455574890334129
2010-05-27,52.650432109832764,10.482723583777739,70.8018188476562,18.8310279846191,27.6080360412598,3.00053954124451,14.600161032494832,5.690932808463219
2010-10-04,34.93618400891623,1.1148189495628067,41.5675773620605,2.53324627876282,21.4678840637207,0.0753215700387955,4.89860809899305,0.8828948477721681
2010-03-09,28.78870487213136,27.649625460306805,42.254035949707,37.1583633422852,18.0491790771484,18.3859558105469,7.811606579527435,6.275762361616412
2010-01-21,22.91188013553619,12.069603800773626,39.8929061889648,32.3337707519531,3.45593786239624,4.13189744949341,12.57743566333546,8.378802100109834
2010-12-23,29.76506805419922,6.350133995215096,34.0408668518066,12.2626571655273,20.3041744232178,4.47468900680542,3.356398993418694,2.0630719076964343
2010-07-05,79.96724859873453,21.87791792551678,109.047966003418,31.1636047363281,35.6397171020508,11.8932962417603,23.91700229632278,7.666814962380544
2010-07-26,49.65647633870443,3.9773223201433816,75.9569931030273,9.99031448364258,27.3201065063477,2.01025867462158,15.061344995885381,2.0030584126959634
2010-12-19,11.394645202904947,25.633390665054318,22.5134983062744,33.3784866333008,0.149428188800812,16.7138690948486,6.5733050265975335,5.219864696879031
2010-02-07,32.29094409942628,11.867053031921388,40.7722396850586,22.6173076629639,25.8233947753906,6.89692163467407,4.113977305286713,4.489986193769908
2010-01-31,35.7284055550893,7.251138925552371,43.4802665710449,11.8091421127319,28.5154876708984,4.49639320373535,5.076967428184398,2.1263522869389186
2010-02-17,25.75169539451599,19.404263337453212,38.7927551269531,27.6806373596191,11.3148517608643,11.3145713806152,8.70239040540283,4.94811387306757
2010-07-03,52.11160405476887,6.479315767685573,76.0457153320312,12.238977432251,23.9079494476318,3.23626780509949,16.109504235322603,2.5039274879052242
2010-02-26,38.52499580383301,7.137506564458211,42.483341217041,12.9512252807617,30.6403999328613,4.16557598114014,2.8790071202324428,2.601570353928852
2010-07-11,64.0326771736145,6.8524226546287546,86.3100357055664,8.57578754425049,45.3081817626953,4.42831945419312,14.852346058015392,1.3653089613471394
2010-10-10,45.75903662045798,6.3832465807596845,64.8604583740234,10.4852819442749,28.5769481658936,3.83757019042969,12.990834121926595,1.6435019773046367
2010-04-21,53.065293153127044,7.268353770176571,57.2375259399414,11.0583086013794,44.7266654968262,1.81215763092041,4.237768709292,2.8861681822379444
2010-06-23,67.32494147618611,9.389731446901951,79.8452301025391,14.9311695098877,48.1176834106445,4.30237865447998,9.166453300576414,3.714341640334047
2010-02-04,29.42714095115662,19.074018935362503,43.4700622558594,31.4401817321777,17.107946395874,7.18544340133667,9.32048865335042,8.266341956952363
2010-09-21,37.797780275344856,5.011196504036586,53.2150192260742,6.73931503295898,18.153881072998,3.92789649963379,12.910776960717143,1.0133650117341322
2010-03-04,36.773647467295326,10.533001581827797,44.6070404052734,12.7242670059204,29.0361843109131,7.23979043960571,4.443473140029224,1.6335001962453084
2010-04-16,61.27814229329427,11.336400012175247,73.917121887207,17.8003959655762,49.6164779663086,4.99848461151123,6.858034641402424,4.397220944952577
2010-11-22,46.454047679901116,12.566607356071465,56.4820594787598,16.225643157959,36.3191757202148,7.66989040374756,7.478510170759417,2.585555414937581
2010-04-23,45.655853430430085,11.355640828609468,64.8887634277344,20.5501747131348,30.7990741729736,5.26151275634766,12.445896709875264,5.042368853034781
2010-07-02,40.71417093276978,4.171648969252904,63.7396354675293,6.7282862663269,16.8558006286621,2.5018310546875,14.861576471328819,1.2701887044415097
2010-03-14,48.68657604853312,5.545346472412345,56.9204368591309,12.5255556106567,41.8468475341797,0.338227689266205,4.426261451931306,3.211544151449126
2010-09-06,44.88809927304586,7.621581196784974,65.3979110717773,9.49344348907471,25.7011699676514,5.551185131073,15.460679286901518,1.246401977195397
2010-05-13,52.537022272745766,2.3840645949045816,59.0003852844238,4.31356716156006,48.2255096435547,0.688134133815765,3.5705108534220065,1.3821933573032208
2010-09-13,44.19323142369589,3.515769203503926,60.7913551330566,8.4983081817627,23.6209373474121,0.92215359210968,12.281044080473215,2.350142945629746
2010-07-16,74.95353221893312,9.589588840802511,86.5290374755859,14.432746887207,62.575122833252,7.39313364028931,7.5937356763846084,2.3382930193301794
2010-08-17,52.86553160349528,5.792642107854287,70.8162689208984,9.44425106048584,34.6303100585938,0.128407225012779,11.999111611456048,2.754966197107053
