start_date,o3_avg,pm25_avg,o3_max,pm25_max,o3_min,pm25_min,o3_stddev,pm25_stddev
2010-12-16,24.9557535648346,12.123472988605497,33.4361305236816,24.3509368896484,5.30439567565918,5.17146348953247,7.835894084794629,6.006850498118489
2010-09-08,54.30276377995808,10.04460271199544,70.2435607910156,14.6917428970337,32.8682174682617,6.86398935317993,11.065030621558476,1.9899087490864562
2010-04-15,47.7018916606903,17.164276003837582,72.6049270629883,32.8758506774902,23.690896987915,8.21307754516602,16.306168319801845,7.464492677811414
2010-08-16,53.479700565338135,6.613519996404647,64.5713272094727,10.1984701156616,47.2732887268066,2.55256867408752,5.171203294042881,2.428895582367008
2010-11-28,25.788414637247726,9.02388932307561,35.4378471374512,13.2692642211914,17.6740112304688,4.60853290557861,5.417343510275587,2.598627182939661
2010-12-02,16.7864531079928,18.008074978987377,23.6825351715088,28.6436309814453,3.71874761581421,3.48209476470947,5.7197780427914156,5.453225998625964
2010-10-22,35.15844440460205,6.926175167163213,50.2203903198242,14.0298948287964,16.6290473937988,3.12712717056274,10.031893459489075,3.1804555913061487
2010-08-03,41.752138455708824,3.9104533096154523,55.0628662109375,5.85656690597534,29.7809066772461,2.62862253189087,8.764000607756488,1.08597067184191
2010-12-18,10.387225227896122,22.86789075533549,27.7153167724609,29.128303527832,0.0195816177874804,12.2518119812012,11.46816576464204,5.936328622370427
2010-04-08,65.25605710347493,13.136051654815665,79.944938659668,17.6085910797119,47.6576881408691,7.56944561004639,9.721848852633086,2.7953596386393373
2010-03-11,46.35008827845255,12.663844287395479,52.6695022583008,19.900484085083,36.539909362793,6.41567516326904,3.7232038780150236,4.116169739701944
2010-06-30,43.675603787104286,3.7946034073829664,63.7746467590332,5.104811668396,24.0618839263916,2.78569269180298,12.27655168235229,0.6483653682254327
2010-01-13,22.845061063766483,11.952883263429007,29.5836372375488,25.0811157226562,0.534307837486267,5.60551595687866,8.045358964571813,5.568611202461349
2010-03-20,38.37629548708598,28.462279677391052,71.1115493774414,46.7846641540527,12.6962757110596,13.6926736831665,22.019831903932616,12.118721116972774
2010-11-10,22.634681542714443,5.9347489674886065,28.7902927398682,8.24743270874023,14.7095623016357,4.00653219223022,3.783805260615353,1.388071983532115
2010-01-31,35.10548893610636,6.659436702728272,42.5719337463379,12.0687198638916,28.9050331115723,4.65744161605835,4.277346104790444,1.7976717682217158
2010-02-17,24.179155270258587,22.001531521479297,35.9449119567871,37.8359527587891,9.57495498657227,8.40210056304932,6.996946008846811,8.956041437852965
2010-07-03,49.39495019117991,6.411348154147468,83.0942535400391,10.6790685653687,12.9750738143921,3.54821610450745,21.379592530651855,2.193728399385184
2010-11-26,36.270333687464394,5.259084969758987,40.1311149597168,8.99406242370605,29.9434051513672,2.36978149414062,2.8472680357612576,2.113984858141021
2010-05-25,57.85097567240397,3.94306629896164,69.4158172607422,6.39897394180298,49.1484909057617,2.03726816177368,5.383791061368397,1.3359996826346692
2010-06-03,63.557339191436775,12.145517706871027,81.9101409912109,15.684871673584,45.8630638122559,9.85940265655518,11.95460986371598,1.677710050469093
2010-01-28,16.068388839562736,20.164370894432064,35.1455993652344,26.4951362609863,6.43408679962158,10.6958122253418,9.879057938653956,5.459395486097043
2010-02-14,34.93934520085653,18.67847951253255,49.4722328186035,28.103048324585,18.8760566711426,12.4732799530029,8.203195063645706,5.3791672144005105
2010-04-21,48.53092209498087,9.185733179251354,59.0652885437012,18.9897537231445,32.7529067993164,1.34953725337982,8.313130069504917,5.276123286208153
2010-06-23,62.109826723734535,10.46868956089019,86.6400375366211,19.0627861022949,32.6787986755371,4.39858961105347,15.52858770536825,4.483324736607835
2010-02-04,29.43837624291579,15.549465378125502,43.0303268432617,31.4260349273682,1.96907222270966,5.51645755767822,12.695615373817787,8.137926484440468
2010-09-03,38.86135689417521,8.282195508480077,59.0744323730469,16.1201438903809,27.2922611236572,2.75042939186096,8.286147615819539,4.926751109829982
2010-01-15,8.681991851303529,50.76701307296752,16.1594505310059,67.3735198974609,9.39866094995523E-6,37.9850120544434,4.692404262710218,10.510378507453016
2010-09-20,41.99185085296631,5.883843272924424,59.6985397338867,11.9340562820435,25.2485008239746,3.61660647392273,10.64962152156195,2.5236780198093265
2010-08-19,61.254464308420815,12.271953165531164,86.21142578125,18.1066570281982,34.0473976135254,6.26675224304199,16.544205895525952,3.9072047858841357
2010-01-30,37.82435258229574,5.046297103166579,40.0805625915527,7.93691682815552,30.6026973724365,3.61830615997314,2.348209830881676,1.0956875658605298
2010-11-20,18.98502416412034,18.721164306004834,33.6927337646484,26.3391780853271,0.290219366550446,12.3563289642334,10.575143246590322,2.972702106933012
2010-04-28,44.493379910786935,4.281496355930964,58.8931541442871,7.27562046051025,29.6732120513916,2.92169308662415,9.65172347655163,1.3382618719677266
2010-02-24,25.748501306693157,4.8484563470507664,44.4705963134766,27.3325099945068,5.4348470257537E-7,0.104473143815994,15.606146576231772,7.544117531781022
2010-05-02,57.055179595947266,10.581197023391715,74.8403396606445,16.1421165466309,37.6979141235352,7.52184057235718,13.276441061256126,3.1550600151248664
2010-05-18,50.53488349914551,3.1564537693435946,51.8903427124023,5.54930686950684,48.7675590515137,0.093287467956543,0.7920507880153222,1.8857703129924106
2010-02-01,27.372216383616134,18.775768677393593,38.8871726989746,27.8077411651611,8.55554580688477,13.6614942550659,8.348226183319303,3.9491973735476953
2010-04-03,49.04242960611978,3.2377530137697867,55.9136962890625,4.49326276779175,42.7724151611328,2.02051115036011,3.871635725349102,0.6895692032897803
2010-09-21,33.1259792248408,5.687849919001262,54.5516242980957,9.28414058685303,11.649224281311,3.59046649932861,16.520282736955707,1.8697510965361939
2010-03-04,38.59635400772095,7.805110216140747,47.0341110229492,9.69095230102539,30.2103290557861,4.17847633361816,4.945228987057458,1.8336322356819423
2010-09-22,58.090835889180504,9.982140004634852,83.8298492431641,17.365083694458,44.2250785827637,4.14496040344238,14.825088257330547,5.713168624918855
2010-08-25,57.64687474568685,10.549372553825377,76.8568878173828,13.3964796066284,34.5872077941895,8.9700403213501,11.788808748694533,1.2900409366931382
2010-12-06,31.353542725245152,3.793746829032898,33.6708374023438,4.79748010635376,28.7581272125244,2.80812478065491,1.7056669769429436,0.6657725578647944
2010-10-21,30.90467540423076,13.798556089401245,47.3727111816406,21.5717124938965,16.2282180786133,4.4497766494751,11.09968618710682,5.842004477321299
2010-03-08,34.74130368232727,16.422482132911675,48.0274276733398,25.6900730133057,19.403715133667,8.43438720703125,8.936730789008433,4.9718555034384515
2010-05-28,46.27008597056071,2.6250420610109977,48.5297508239746,3.56784391403198,40.1322746276855,1.58388090133667,2.227666966882372,0.5514385975380446
2010-11-04,36.869433323542275,3.4039965892831496,45.7028427124023,6.99574661254883,16.3182163238525,0.1996790766716,8.710834202078388,2.529519975073697
2010-08-09,61.33958244323731,5.315999547640484,76.4792098999023,7.00955724716187,52.0067405700684,3.54331588745117,8.919402258911633,1.2297927479274364
2010-09-18,42.82216866811117,4.4230060279369345,50.756175994873,5.32698917388916,26.4801235198975,3.71626782417297,8.888472141885503,0.4830905174640206
2010-11-17,42.77319836616516,2.8598605841398235,53.3443298339844,7.97382354736328,21.6168689727783,0.611499786376953,9.620828891936835,1.866843995241042
2010-08-29,59.57196601231894,12.238277097543076,85.2925796508789,20.9154987335205,16.8805599212646,7.60527563095093,23.130874561676166,4.0143561431773715
2010-07-20,59.47531739870707,7.353797614574436,95.3326721191406,10.7651052474976,28.1808681488037,3.98782110214233,24.42138847853432,2.148411146030067
2010-09-27,39.86226590474447,2.4252114742994304,52.610523223877,3.61948728561401,33.0267066955566,1.63278889656067,5.923457497325322,0.6242439807007271
2010-09-04,44.29527858893076,8.403840561707817,58.4406700134277,20.9524364471436,13.8545818328857,5.28961801528931,15.041234144473457,3.903741425346535
2010-05-15,50.829875628153495,8.162357737620672,58.9870109558105,12.1939744949341,42.9712333679199,3.58053994178772,5.393696938560521,2.852734527250953
